TweetID,tweet
1.50112E+18,"AYO LAWAN COVID-19 DENGAN VAKSINASI

Jadwal dan Tempat Vaksinasi
Hari Rabu, Tanggal 9 Maret 2022
.
.
Gratis
.
#VaksinAnak
#PatuhiProkes
#CegahCovid
#AyoVaksin
#PolisiMembumi
@polda_jambi https://t.co/c51qjwwTGb"
1.50107E+18,Pemerintah menyelenggarakan vaksinasi gratis secara bertahap untuk seluruh masyarakat. Program prioritas pemerintah ini dilakukan untuk mempercepat penanganan pandemi sekaligus melindungi kita dari virus covid-19. https://t.co/N4fFRdY3An
1.50083E+18,Yang mau umroh dan ibadah haji silahkan kalau mau di vaksin covid 19 kita layani GRATIS https://t.co/1IAh4bGv7t
1.50063E+18,"@atjehsultanate Bayangkan harus merawat 3 juta org Indonesia yg berobat secara gratis krn covid, membeli vaksin dan memberikan bantuan2 sosial dan pendidikan.

Jadi Jokowi berhutang bukan utk memperkaya diri dan keluarganya."
1.50034E+18,"@farouklorenzo @ronnyfrndz @Jaga_Nusantara_ @dennysirregar7 Semua yg lo SS...sebagian udah dilaksanakan....cuman elo aja si yg buta mata buta Hati....program vaksin gratis Dan bansos ga ada di janji kampanye.. FIRST THING FIRST ga ada di kamus klean.blom lagi claim BPJS trilyunan,Kita gratis berobat covid sampe isoman"
1.50001E+18,"@SisiwittFrida Lahh nslh pandemi covid 19 siapa yg bisa mengelak ibu..? Negara super power aja sempat goncang dibuatnya. Apalagi seperti Indonesia yg hanya sebagai negara berkembang. Apalgi rakyatnya yg sebagian pada tolol disuruh vaksin aja banyak yg tdk mau. Padahal gratis,gimana kalau bayar."
1.49998E+18,disiplin menjalankan protokol kesehatan dan ikut serta dalam vaksinasi booster covid-19 secara gratis demi mencegah penyebaran. https://t.co/XWneHFpfwU
1.49976E+18,"Sejak dulu sy memang gak percaya parpol. Terbukti. Semua parpol jelas pro vaksin.. malah memberikan gratis vaksin covid bagi masyarakat. Tentu dg iming"" akan dipilih di 2024. Namun sy bersyukur msh ada sekelompok ulama dan tokoh nasional yg tdk merekomendasikan vaksin covid"
1.49975E+18,"vaksin Covid-19 adalah gratis saya adalah yang pertama 65,4% emergency kepada vaksin sinovac biotech biofarma dengan vaksin semoga kita terjaga tetap patuhi semoga pandemi ini segera kompas tv warna merah muda belalainya panjang"
1.49958E+18,@ManaoFlorius @ChusnulCh__ Tanyain dia sdh disuntik vaksin Covid gratis belum bro.
